Fish Species,Caught Time,Latitude,Longitude
고등어,2024-09-25 08:04:25,33.34521,126.737998
미역치,2024-04-13 21:44:16,33.716189,126.834125
호박돔,2024-02-06 18:41:15,33.111804,126.304683
벵에돔,2024-11-26 04:16:31,33.465671,126.439915
광어,2024-02-23 02:20:01,33.471642,126.433851
참돔,2024-05-26 16:39:08,33.663747,126.32696
고등어,2024-02-20 18:39:20,33.300739,126.66368
감성돔,2024-08-17 02:47:40,33.548803,126.756962
붉바리,2024-12-20 02:46:49,33.369132,126.700165
고등어,2024-08-11 09:37:00,33.646032,126.841785
노래미,2024-10-09 04:36:21,33.169862,126.588197
우럭,2024-04-14 11:46:56,33.673122,126.455496
미역치,2024-09-02 21:50:47,33.205099,126.345541
옥돔,2024-07-24 10:01:46,33.235977,126.668217
노래미,2024-08-18 23:27:48,33.155888,126.287852
옥돔,2024-08-07 23:55:43,33.208087,126.64344
미역치,2024-05-27 19:57:37,33.535607,126.831526
벵에돔,2024-03-25 22:42:45,33.237919,126.384783
참돔,2024-03-10 17:46:06,33.400719,126.819155
참돔,2024-10-08 05:27:14,33.514678,126.826346
볼락,2024-05-03 08:55:41,33.174994,126.286737
도도바리,2024-02-28 08:55:23,33.454273,126.859019
감성돔,2024-11-08 10:17:19,33.471403,126.457276
전갱이,2024-01-24 02:57:58,33.297511,126.843763
갈돔,2024-09-07 14:21:52,33.691985,126.371275
전갱이,2024-03-06 06:04:07,33.540214,126.775315
부시리,2024-02-25 09:35:07,33.534312,126.638974
우럭,2024-04-15 03:27:43,33.474936,126.552019
부시리,2024-07-03 03:26:02,33.151472,126.753194
갈돔,2024-11-02 19:27:11,33.085595,126.481519
복섬,2024-07-21 03:27:59,33.149996,126.606786
방어,2024-03-09 13:58:43,33.499184,126.609463
갈돔,2024-09-10 22:55:57,33.503215,126.44277
호박돔,2024-08-19 18:09:42,33.649287,126.484642
호박돔,2024-03-20 03:49:29,33.447275,126.595426
우럭,2024-10-13 11:26:15,33.469047,126.792798
홍바리,2024-04-07 20:54:45,33.541484,126.515181
광어,2024-11-02 13:42:03,33.420953,126.692109
광어,2024-12-26 15:52:37,33.155237,126.253679
노래미,2024-05-13 06:18:43,33.571475,126.454577
자리돔,2024-10-10 13:07:43,33.647313,126.408111
벵에돔,2024-07-01 00:52:49,33.696033,126.385721
홍바리,2024-10-23 09:38:06,33.269764,126.344996
방어,2024-04-23 16:58:32,33.178017,126.470256
복섬,2024-04-07 22:23:04,33.675176,126.728346
참돔,2024-04-09 11:38:16,33.464457,126.791658
우럭,2024-11-03 13:18:28,33.524967,126.394142
자바리,2024-01-26 05:01:35,33.697167,126.674989
벵에돔,2024-06-05 05:19:56,33.610957,126.727138
광어,2024-05-27 22:52:37,33.456626,126.281173
고등어,2024-08-08 01:17:25,33.466954,126.678707
부시리,2024-07-07 13:35:54,33.227421,126.287221
부시리,2024-11-02 02:02:01,33.698696,126.712421
자리돔,2024-07-13 02:33:05,33.199381,126.845247
감성돔,2024-11-22 01:07:38,33.480728,126.670578
홍바리,2024-02-27 14:03:14,33.343974,126.788224
우럭,2024-08-15 06:53:45,33.436893,126.24413
벵에돔,2024-08-03 17:20:57,33.13201,126.688912
갈돔,2024-04-23 07:13:08,33.712516,126.710674
자바리,2024-02-11 04:39:43,33.209984,126.60875
광어,2024-01-06 00:48:54,33.52762,126.55045
붉바리,2024-02-10 20:34:29,33.34165,126.449741
붉바리,2024-03-14 03:34:58,33.683328,126.377795
볼락,2024-08-14 22:04:27,33.331172,126.858974
전갱이,2024-03-10 23:19:48,33.206041,126.410607
전갱이,2024-10-06 02:44:41,33.391436,126.773601
감성돔,2024-10-05 12:50:21,33.268298,126.493781
방어,2024-01-10 16:47:43,33.606286,126.388465
고등어,2024-06-24 15:16:33,33.601891,126.698565
고등어,2024-02-06 05:30:40,33.615343,126.649582
호박돔,2024-12-28 20:37:22,33.274348,126.401875
광어,2024-11-21 21:59:40,33.288556,126.381342
감성돔,2024-01-21 00:18:50,33.633165,126.272203
방어,2024-10-17 03:10:19,33.585516,126.373087
홍바리,2024-10-18 08:45:57,33.333048,126.251106
자바리,2024-06-12 08:59:07,33.462298,126.439755
전갱이,2024-03-28 20:55:15,33.28838,126.609459
벵에돔,2024-05-25 13:14:29,33.166735,126.627828
갈치,2024-04-12 18:09:06,33.696243,126.542945
복섬,2024-12-09 08:34:55,33.284354,126.644516
감성돔,2024-06-21 09:42:21,33.620512,126.837667
부시리,2024-10-13 15:54:03,33.102739,126.487099
전갱이,2024-03-20 05:06:54,33.466929,126.259351
참돔,2024-01-07 23:57:41,33.364171,126.292786
복섬,2024-09-19 22:57:06,33.447269,126.832602
도도바리,2024-06-08 23:59:42,33.54107,126.632256
노래미,2024-08-10 08:31:38,33.294715,126.369254
자바리,2024-12-27 18:37:32,33.32844,126.540083
호박돔,2024-06-21 23:21:14,33.592806,126.507847
자바리,2024-05-24 20:05:14,33.313712,126.540706
옥돔,2024-02-06 21:43:26,33.672551,126.478291
호박돔,2024-08-23 20:12:59,33.115864,126.401051
자바리,2024-10-03 02:10:49,33.419882,126.538913
홍바리,2024-11-06 04:15:35,33.447321,126.519257
붉바리,2024-04-04 20:44:06,33.169834,126.299885
갈돔,2024-10-13 05:46:49,33.561143,126.524679
호박돔,2024-02-21 13:28:52,33.214838,126.687664
전갱이,2024-11-25 09:13:57,33.716508,126.437506
도도바리,2024-02-22 13:58:12,33.714851,126.756879
미역치,2024-07-24 04:31:51,33.224563,126.412659
옥돔,2024-07-09 19:49:15,33.407874,126.718054
호박돔,2024-05-09 04:45:59,33.30937,126.37352
전갱이,2024-09-12 15:28:52,33.433722,126.477889
고등어,2024-05-07 19:01:33,33.178517,126.425796
고등어,2024-09-06 20:29:25,33.245189,126.282143
홍바리,2024-01-03 03:18:38,33.51864,126.844336
자바리,2024-08-26 23:57:38,33.253256,126.769118
벵에돔,2024-10-11 14:29:10,33.127326,126.24399
부시리,2024-04-13 02:21:35,33.113399,126.272022
옥돔,2024-09-03 03:35:38,33.232439,126.363614
호박돔,2024-01-02 14:05:37,33.297886,126.475913
도도바리,2024-08-17 13:41:22,33.504344,126.573649
갈돔,2024-09-21 16:06:05,33.108147,126.745068
호박돔,2024-04-02 22:38:01,33.533689,126.822151
붉바리,2024-11-15 18:28:47,33.337404,126.489549
도도바리,2024-05-14 04:46:58,33.442513,126.55873
자리돔,2024-11-11 22:08:34,33.132146,126.437516
참돔,2024-07-19 02:57:30,33.456986,126.626069
참돔,2024-01-16 00:37:18,33.215704,126.329211
붉바리,2024-08-27 01:48:48,33.692698,126.699056
갈돔,2024-07-27 16:24:29,33.715105,126.772993
도도바리,2024-02-24 20:39:45,33.43854,126.625804
옥돔,2024-02-09 12:40:52,33.108404,126.702564
홍바리,2024-03-25 19:26:23,33.311692,126.32223
노래미,2024-12-16 23:42:18,33.663889,126.309778
도도바리,2024-05-27 01:45:35,33.428318,126.308953
고등어,2024-05-28 05:02:02,33.341707,126.606822
미역치,2024-07-07 23:37:18,33.405731,126.245522
부시리,2024-07-12 23:16:43,33.417153,126.285729
참돔,2024-06-26 06:26:53,33.144574,126.329031
감성돔,2024-01-12 07:02:00,33.338568,126.604061
부시리,2024-04-20 14:02:13,33.14226,126.438684
자바리,2024-04-14 03:26:04,33.266506,126.233741
도도바리,2024-09-28 05:24:55,33.096415,126.725854
자리돔,2024-10-14 15:23:26,33.0889,126.656218
볼락,2024-06-05 05:01:16,33.095881,126.615604
감성돔,2024-12-08 22:33:32,33.510423,126.681518
호박돔,2024-04-22 07:44:20,33.265333,126.766514
도도바리,2024-01-26 05:45:17,33.443233,126.56221
참돔,2024-05-01 14:34:12,33.555133,126.36723
붉바리,2024-02-06 08:22:19,33.712486,126.267567
호박돔,2024-12-06 03:20:50,33.648854,126.377991
옥돔,2024-03-14 20:42:33,33.424546,126.691607
붉바리,2024-06-01 04:18:33,33.192671,126.865176
볼락,2024-04-03 06:22:08,33.354774,126.854365
감성돔,2024-08-08 18:24:37,33.616879,126.49216
복섬,2024-03-04 17:22:26,33.498556,126.775027
자바리,2024-08-06 05:52:47,33.249763,126.756218
고등어,2024-09-22 17:47:44,33.304823,126.7705
미역치,2024-02-04 05:16:36,33.522705,126.595253
전갱이,2024-10-03 21:28:04,33.29525,126.825173
홍바리,2024-03-04 18:10:57,33.697396,126.453743
홍바리,2024-06-27 02:39:51,33.133081,126.60534
참돔,2024-10-12 00:02:41,33.513403,126.783563
갈돔,2024-08-09 04:48:59,33.490094,126.618432
미역치,2024-07-12 08:01:35,33.089846,126.783758
갈돔,2024-07-06 03:35:22,33.603496,126.469667
자리돔,2024-06-19 20:21:14,33.669983,126.269615
갈치,2024-06-09 12:54:41,33.140424,126.417184
자바리,2024-03-12 02:33:45,33.494165,126.859313
자바리,2024-07-26 01:45:07,33.360353,126.247116
감성돔,2024-05-08 23:13:54,33.5548,126.497616
감성돔,2024-04-02 22:34:31,33.486876,126.685737
미역치,2024-07-07 23:43:10,33.096492,126.849563
광어,2024-11-19 23:38:45,33.395103,126.843631
도도바리,2024-04-08 23:28:08,33.587321,126.629419
노래미,2024-11-28 20:12:32,33.651461,126.292935
벵에돔,2024-07-11 19:34:44,33.51246,126.259803
참돔,2024-04-05 19:21:24,33.091929,126.585205
붉바리,2024-04-27 05:10:38,33.614406,126.523536
노래미,2024-09-12 19:28:30,33.649651,126.46721
전갱이,2024-11-22 19:52:11,33.629357,126.275367
도도바리,2024-11-02 19:40:27,33.629346,126.488732
볼락,2024-05-26 19:24:10,33.573599,126.24856
고등어,2024-12-18 21:49:28,33.669485,126.656633
홍바리,2024-02-25 23:23:48,33.689597,126.843185
방어,2024-07-22 06:21:35,33.574097,126.512812
참돔,2024-06-12 21:07:01,33.085475,126.581238
고등어,2024-05-14 21:07:21,33.225546,126.692218
우럭,2024-09-09 23:38:38,33.581121,126.2881
전갱이,2024-08-19 02:56:42,33.232191,126.853437
붉바리,2024-04-14 17:38:28,33.487317,126.853544
옥돔,2024-05-14 22:32:47,33.553509,126.809615
자리돔,2024-02-14 22:49:11,33.320119,126.710921
참돔,2024-04-14 01:04:58,33.223549,126.374884
참돔,2024-08-05 18:14:21,33.397859,126.51764
자리돔,2024-11-16 23:57:50,33.113618,126.290084
복섬,2024-10-08 03:25:53,33.673457,126.702923
전갱이,2024-08-04 05:48:50,33.255695,126.296771
자바리,2024-07-05 20:04:54,33.593232,126.79601
홍바리,2024-07-06 19:24:16,33.233215,126.760369
우럭,2024-09-27 11:59:54,33.49515,126.426585
호박돔,2024-11-21 14:59:03,33.178368,126.595126
자바리,2024-11-22 12:40:24,33.246909,126.7271
붉바리,2024-10-25 19:52:45,33.274186,126.737853
벵에돔,2024-07-13 01:02:15,33.514571,126.342208
옥돔,2024-07-14 10:03:13,33.296288,126.676135
자바리,2024-12-18 20:25:09,33.502732,126.246461
갈돔,2024-08-16 01:52:48,33.172222,126.789979
옥돔,2024-12-10 17:04:36,33.515762,126.857686
방어,2024-12-25 22:34:09,33.110919,126.503341
볼락,2024-10-14 20:21:22,33.498509,126.263601
갈치,2024-05-27 20:38:05,33.236789,126.427237
부시리,2024-02-12 22:45:10,33.31929,126.466771
참돔,2024-09-16 11:09:46,33.265304,126.818901
홍바리,2024-08-18 21:44:43,33.20557,126.337464
감성돔,2024-07-02 22:19:13,33.479314,126.622736
홍바리,2024-06-12 22:08:38,33.218005,126.865634
부시리,2024-08-19 03:31:41,33.640979,126.579807
벵에돔,2024-04-01 05:59:55,33.434853,126.379973
자바리,2024-04-01 22:07:10,33.267682,126.433583
갈돔,2024-12-27 16:38:07,33.478233,126.440199
우럭,2024-09-20 15:50:38,33.36649,126.475244
도도바리,2024-11-23 19:55:08,33.597482,126.534495
복섬,2024-07-16 02:32:08,33.256465,126.376447
도도바리,2024-01-26 21:58:46,33.486293,126.240967
갈돔,2024-11-20 22:47:10,33.191758,126.47396
호박돔,2024-07-13 01:45:15,33.55279,126.716614
벵에돔,2024-03-13 13:53:36,33.286645,126.71735
옥돔,2024-01-17 09:23:47,33.422524,126.804851
벵에돔,2024-10-15 05:51:35,33.236463,126.390614
부시리,2024-06-26 09:53:34,33.668794,126.812422
도도바리,2024-12-10 01:38:36,33.527095,126.633567
갈돔,2024-05-02 13:10:14,33.488088,126.52719
자바리,2024-02-08 03:15:07,33.261545,126.371185
방어,2024-11-19 23:44:23,33.461798,126.424115
전갱이,2024-11-22 03:10:53,33.239629,126.636189
자바리,2024-05-06 20:51:02,33.388593,126.268435
자리돔,2024-07-04 01:41:33,33.414882,126.480057
갈돔,2024-04-03 21:43:37,33.112403,126.596277
도도바리,2024-03-08 02:30:53,33.581425,126.541225
볼락,2024-03-20 00:46:20,33.104158,126.450401
호박돔,2024-06-04 08:18:25,33.680118,126.365749
참돔,2024-02-23 02:26:21,33.117229,126.632308
미역치,2024-11-22 21:29:44,33.516916,126.776665
광어,2024-11-17 18:35:05,33.548956,126.764472
감성돔,2024-12-27 17:38:58,33.507726,126.649748
홍바리,2024-08-24 01:15:08,33.109192,126.694532
참돔,2024-03-04 10:23:38,33.313753,126.573285
참돔,2024-11-19 13:48:53,33.583997,126.417999
갈돔,2024-10-28 16:35:28,33.533329,126.415383
우럭,2024-01-12 05:04:57,33.468793,126.639648
부시리,2024-11-23 22:36:34,33.574848,126.354701
벵에돔,2024-01-28 21:09:58,33.273641,126.747806
붉바리,2024-01-08 20:47:59,33.643539,126.677825
감성돔,2024-03-24 21:14:29,33.150971,126.554268
고등어,2024-05-04 01:12:56,33.231289,126.317076
자바리,2024-02-10 02:11:12,33.290253,126.343206
벵에돔,2024-05-23 06:16:46,33.273865,126.347681
고등어,2024-10-16 19:27:43,33.085779,126.267706
부시리,2024-06-17 19:45:42,33.389994,126.247353
참돔,2024-09-17 06:43:09,33.218803,126.637677
광어,2024-03-07 03:09:51,33.650211,126.582955
참돔,2024-09-25 18:48:51,33.390327,126.867728
볼락,2024-05-09 05:01:55,33.618331,126.848937
복섬,2024-09-10 22:18:56,33.51834,126.71666
감성돔,2024-12-23 21:13:54,33.275277,126.476206
도도바리,2024-01-04 10:41:03,33.245278,126.486394
자바리,2024-12-10 13:18:53,33.639339,126.583613
광어,2024-04-03 22:16:09,33.120003,126.805585
고등어,2024-02-08 19:45:36,33.519361,126.591121
노래미,2024-04-02 07:35:47,33.411807,126.637391
노래미,2024-11-27 20:34:29,33.230873,126.24218
우럭,2024-07-04 22:10:21,33.524766,126.510247
복섬,2024-10-14 21:27:08,33.102162,126.810601
우럭,2024-10-03 23:41:05,33.683347,126.50614
볼락,2024-10-07 02:22:28,33.607119,126.295544
광어,2024-05-15 04:47:11,33.131376,126.499301
도도바리,2024-09-24 22:21:21,33.411834,126.869907
붉바리,2024-03-27 08:10:41,33.391253,126.794769
벵에돔,2024-10-20 01:45:24,33.660933,126.342944
붉바리,2024-08-02 22:26:12,33.589408,126.858943
감성돔,2024-03-24 19:32:05,33.237022,126.234454
갈돔,2024-08-19 19:26:57,33.103405,126.480826
갈치,2024-07-10 21:17:14,33.265568,126.619664
전갱이,2024-07-10 07:41:12,33.48818,126.234146
볼락,2024-05-22 08:56:39,33.609143,126.298115
전갱이,2024-10-14 20:33:00,33.693811,126.240247
방어,2024-06-26 19:19:57,33.504322,126.535594
벵에돔,2024-12-03 19:24:38,33.130824,126.486919
우럭,2024-09-22 21:41:02,33.580103,126.309738
도도바리,2024-03-28 05:00:54,33.145298,126.859984
벵에돔,2024-01-06 18:49:24,33.264684,126.376934
호박돔,2024-03-11 19:31:50,33.324267,126.238846
옥돔,2024-08-15 18:19:57,33.618263,126.783999
방어,2024-10-16 22:01:43,33.300584,126.280504
홍바리,2024-10-22 03:38:21,33.677005,126.432534
미역치,2024-04-15 19:24:50,33.351133,126.854317
전갱이,2024-04-11 00:01:49,33.367559,126.306095
미역치,2024-10-06 17:06:37,33.519389,126.705172
갈치,2024-09-02 02:38:48,33.276969,126.438162
감성돔,2024-03-19 02:30:15,33.194537,126.48927
우럭,2024-02-06 05:15:34,33.08592,126.421199
참돔,2024-07-01 04:15:18,33.573899,126.469579
호박돔,2024-09-09 10:57:26,33.084167,126.256997
도도바리,2024-05-27 07:10:59,33.559096,126.576219
감성돔,2024-02-28 00:02:59,33.253326,126.737371
홍바리,2024-09-20 12:03:17,33.11192,126.317389
방어,2024-08-06 00:47:29,33.363963,126.613481
고등어,2024-10-09 22:01:15,33.184916,126.789392
홍바리,2024-11-16 01:54:07,33.303676,126.742267
광어,2024-06-02 00:24:56,33.439298,126.853794
노래미,2024-06-02 09:01:58,33.553203,126.501199
방어,2024-12-19 12:22:51,33.691376,126.516825
홍바리,2024-04-15 13:10:42,33.369634,126.55801
부시리,2024-01-21 23:00:25,33.537842,126.69109
우럭,2024-04-02 20:31:15,33.237153,126.378232
볼락,2024-02-24 01:37:00,33.590524,126.679685
복섬,2024-09-04 04:56:10,33.106849,126.259567
참돔,2024-01-06 14:11:12,33.416171,126.549222
복섬,2024-05-18 09:17:01,33.545744,126.430196
우럭,2024-03-25 20:54:21,33.118606,126.799607
노래미,2024-11-23 11:33:12,33.248494,126.642373
도도바리,2024-10-28 20:32:55,33.646324,126.295212
복섬,2024-11-17 03:28:38,33.139371,126.863341
갈돔,2024-10-13 23:35:20,33.33429,126.851921
전갱이,2024-04-05 02:13:17,33.203201,126.785623
볼락,2024-07-22 10:02:44,33.712716,126.7808
볼락,2024-03-18 14:59:50,33.280968,126.361898
자리돔,2024-10-05 09:52:38,33.227718,126.377285
벵에돔,2024-09-19 01:56:50,33.443012,126.80079
갈치,2024-02-18 20:11:06,33.12442,126.745228
볼락,2024-06-20 22:54:30,33.188246,126.632075
벵에돔,2024-01-27 16:14:14,33.241359,126.786114
홍바리,2024-07-14 22:44:55,33.360154,126.410464
광어,2024-05-17 09:37:16,33.160488,126.563843
부시리,2024-06-20 09:06:37,33.571334,126.851057
옥돔,2024-11-09 09:12:34,33.714558,126.667902
고등어,2024-10-25 01:43:47,33.474083,126.793424
감성돔,2024-01-12 21:00:17,33.328907,126.375097
갈치,2024-07-25 14:10:31,33.655338,126.604783
홍바리,2024-03-15 08:38:08,33.509981,126.589866
볼락,2024-07-28 20:24:04,33.325053,126.661753
호박돔,2024-04-02 22:03:04,33.700756,126.467021
자바리,2024-11-20 22:51:03,33.309801,126.571985
노래미,2024-10-03 03:51:22,33.41464,126.531365
홍바리,2024-10-20 16:07:06,33.112397,126.778549
갈치,2024-11-10 00:12:50,33.502451,126.654837
자바리,2024-08-17 06:07:32,33.413988,126.408179
우럭,2024-06-25 06:53:41,33.300494,126.552401
호박돔,2024-02-02 21:18:08,33.23731,126.657254
전갱이,2024-12-22 18:00:28,33.286939,126.837246
방어,2024-07-06 06:15:26,33.412038,126.588682
자리돔,2024-10-16 13:46:35,33.564147,126.78628
부시리,2024-02-18 22:28:45,33.464013,126.6174
감성돔,2024-06-05 04:54:20,33.618772,126.541133
갈치,2024-01-26 04:04:23,33.121318,126.818191
자바리,2024-08-17 00:05:46,33.386415,126.317549
우럭,2024-04-16 04:46:20,33.631852,126.772599
벵에돔,2024-07-12 19:55:51,33.118823,126.30671
감성돔,2024-03-01 00:22:57,33.659387,126.317093
붉바리,2024-01-03 15:41:25,33.522141,126.251668
도도바리,2024-11-17 21:36:34,33.272607,126.56084
광어,2024-04-07 23:26:48,33.246928,126.524411
복섬,2024-01-04 08:56:48,33.367257,126.47761
감성돔,2024-09-22 16:37:49,33.268216,126.716014
자바리,2024-08-16 08:30:04,33.424344,126.53435
고등어,2024-09-24 05:22:10,33.310164,126.284964
붉바리,2024-07-28 00:56:48,33.641085,126.419895
벵에돔,2024-12-22 08:55:11,33.308827,126.826145
홍바리,2024-07-17 20:03:54,33.407039,126.356559
볼락,2024-11-01 15:08:42,33.267578,126.825751
벵에돔,2024-09-09 02:07:51,33.435116,126.805943
벵에돔,2024-12-22 10:57:33,33.118277,126.400516
볼락,2024-03-17 19:30:40,33.695617,126.861248
광어,2024-02-11 01:54:11,33.415517,126.696649
감성돔,2024-06-05 21:46:23,33.48133,126.615423
참돔,2024-07-26 00:23:13,33.290296,126.300039
부시리,2024-08-09 12:54:57,33.547971,126.590428
부시리,2024-04-03 04:46:23,33.493286,126.363965
도도바리,2024-07-23 03:10:30,33.428282,126.84406
홍바리,2024-09-18 23:46:47,33.233315,126.500817
복섬,2024-03-27 15:11:22,33.579624,126.5318
노래미,2024-05-24 19:39:43,33.293186,126.283702
우럭,2024-07-03 01:56:20,33.517477,126.658946
붉바리,2024-03-19 20:51:02,33.690661,126.547427
우럭,2024-05-11 14:11:35,33.124015,126.37778
옥돔,2024-04-18 22:23:25,33.397053,126.381856
고등어,2024-08-01 19:07:22,33.101592,126.647548
홍바리,2024-11-26 22:04:06,33.189104,126.595643
노래미,2024-12-01 22:23:43,33.257016,126.369443
미역치,2024-02-22 01:12:45,33.560383,126.650379
호박돔,2024-11-18 02:18:36,33.341408,126.660138
감성돔,2024-06-13 21:09:25,33.124059,126.675959
우럭,2024-04-15 13:45:16,33.317381,126.63559
우럭,2024-10-01 21:32:04,33.33846,126.564088
붉바리,2024-09-03 02:20:51,33.375607,126.714894
부시리,2024-01-15 19:59:47,33.116357,126.310474
방어,2024-05-18 20:08:54,33.140294,126.86679
참돔,2024-11-09 08:33:05,33.668158,126.561648
복섬,2024-10-04 09:47:32,33.668526,126.794408
붉바리,2024-04-26 21:17:30,33.375205,126.580673
노래미,2024-10-23 06:13:56,33.589049,126.510069
호박돔,2024-12-19 11:17:07,33.635202,126.588883
자리돔,2024-12-09 16:33:07,33.502091,126.680061
방어,2024-10-11 17:14:44,33.594562,126.238406
붉바리,2024-06-16 23:33:06,33.633335,126.619016
벵에돔,2024-05-08 23:12:04,33.453967,126.779602
고등어,2024-11-08 15:45:29,33.213001,126.312251
홍바리,2024-06-19 00:37:18,33.554141,126.246294
참돔,2024-05-28 11:37:35,33.338799,126.436913
방어,2024-11-10 19:46:36,33.475148,126.295876
호박돔,2024-12-25 03:11:21,33.418509,126.53991
호박돔,2024-10-28 01:25:14,33.164101,126.668884
벵에돔,2024-06-19 21:07:57,33.370069,126.823544
볼락,2024-12-12 10:55:06,33.405644,126.263203
고등어,2024-10-15 14:31:32,33.546431,126.313061
자리돔,2024-09-08 16:06:03,33.359593,126.788393
노래미,2024-09-25 08:45:53,33.450264,126.363306
고등어,2024-06-26 01:44:40,33.452688,126.377978
붉바리,2024-07-06 04:02:28,33.672848,126.41588
볼락,2024-08-27 03:17:12,33.469996,126.645879
자리돔,2024-09-07 01:13:22,33.344712,126.345408
전갱이,2024-10-19 16:42:43,33.253938,126.369316
노래미,2024-11-14 22:50:52,33.12995,126.530305
부시리,2024-11-20 01:54:14,33.190487,126.325292
부시리,2024-05-28 02:10:46,33.286381,126.342684
자리돔,2024-10-20 23:32:48,33.218215,126.638773
광어,2024-05-06 14:04:26,33.265716,126.366001
참돔,2024-03-07 01:40:21,33.623238,126.799735
도도바리,2024-10-04 11:52:33,33.385639,126.406653
감성돔,2024-12-01 23:38:20,33.191701,126.485051
전갱이,2024-02-02 03:52:20,33.269424,126.533957
옥돔,2024-02-02 23:43:44,33.278948,126.530533
붉바리,2024-07-23 21:56:33,33.40887,126.633882
고등어,2024-02-06 21:52:52,33.518356,126.633401
옥돔,2024-06-10 23:09:35,33.091922,126.444251
방어,2024-02-15 00:39:59,33.271666,126.680268
복섬,2024-12-23 10:51:53,33.141689,126.718295
옥돔,2024-03-21 21:54:30,33.19449,126.727868
광어,2024-12-09 21:54:57,33.355006,126.522694
붉바리,2024-03-09 17:52:12,33.562579,126.553288
방어,2024-12-25 02:49:06,33.377343,126.526482
복섬,2024-02-28 07:38:32,33.391255,126.745081
홍바리,2024-05-03 03:30:36,33.182384,126.637154
자바리,2024-08-13 00:55:41,33.58346,126.621563
홍바리,2024-07-05 13:17:15,33.69355,126.332192
우럭,2024-11-11 10:11:48,33.497138,126.458605
우럭,2024-10-23 23:57:25,33.550751,126.283105
미역치,2024-03-04 20:39:28,33.464498,126.678672
방어,2024-10-26 17:54:24,33.373491,126.377658
벵에돔,2024-11-21 19:27:08,33.58366,126.316811
갈치,2024-02-25 19:29:02,33.352387,126.664814
감성돔,2024-03-09 17:03:45,33.685012,126.648536
붉바리,2024-09-20 11:05:08,33.167826,126.66312
참돔,2024-09-03 11:00:14,33.619365,126.439309
홍바리,2024-04-26 01:16:27,33.591831,126.267647
우럭,2024-07-15 12:46:10,33.712704,126.386848
붉바리,2024-04-28 19:59:23,33.157747,126.826257
고등어,2024-07-01 19:59:48,33.251087,126.401317
자바리,2024-01-21 22:53:08,33.415408,126.276967
호박돔,2024-04-18 05:18:06,33.116693,126.504854
방어,2024-04-26 12:55:27,33.245816,126.290929
갈돔,2024-09-06 16:57:26,33.432889,126.739089
우럭,2024-02-21 09:31:22,33.091507,126.482287
벵에돔,2024-05-01 01:01:26,33.657703,126.554947
전갱이,2024-12-15 00:04:16,33.270367,126.44777
부시리,2024-01-01 13:57:42,33.482211,126.689382
자바리,2024-08-20 16:22:17,33.342578,126.430591
호박돔,2024-11-28 20:12:26,33.317333,126.277317
홍바리,2024-08-24 08:53:01,33.367717,126.586565
붉바리,2024-11-19 12:25:23,33.582685,126.579596
붉바리,2024-02-24 18:32:39,33.692914,126.345198
자바리,2024-02-27 11:54:21,33.143732,126.289637
옥돔,2024-08-08 20:58:31,33.126735,126.767477
우럭,2024-03-09 00:51:47,33.676491,126.705836
홍바리,2024-09-15 16:50:13,33.370139,126.548185
감성돔,2024-07-09 04:16:05,33.089718,126.837208
방어,2024-03-28 13:15:25,33.533738,126.326715
홍바리,2024-05-26 18:28:40,33.506513,126.477819
갈치,2024-07-21 10:39:49,33.165305,126.857185
감성돔,2024-07-07 02:44:01,33.332162,126.267424
우럭,2024-04-07 02:29:55,33.362703,126.397952
우럭,2024-08-14 20:59:54,33.130528,126.434923
미역치,2024-10-07 03:54:40,33.433035,126.243799
볼락,2024-02-20 23:18:30,33.328139,126.249945
감성돔,2024-03-15 14:37:07,33.299266,126.505678
미역치,2024-06-05 11:04:11,33.117421,126.827637
미역치,2024-07-21 15:58:40,33.271705,126.492021
자바리,2024-08-07 08:01:42,33.490404,126.426381
볼락,2024-02-23 04:36:10,33.346486,126.267765
호박돔,2024-01-21 01:04:04,33.657539,126.239232
미역치,2024-08-09 13:56:47,33.300313,126.544995
호박돔,2024-05-12 07:15:25,33.091951,126.421358
전갱이,2024-02-03 15:43:10,33.529829,126.784877
광어,2024-08-18 03:52:32,33.104077,126.395455
갈치,2024-10-10 12:51:32,33.443952,126.457156
고등어,2024-08-05 15:48:31,33.191446,126.749347
홍바리,2024-03-16 04:32:55,33.458023,126.354343
미역치,2024-05-26 13:02:21,33.597072,126.501053
도도바리,2024-11-08 00:39:47,33.52162,126.39753
감성돔,2024-04-11 02:37:31,33.679842,126.469051
고등어,2024-09-09 14:57:06,33.65287,126.384075
벵에돔,2024-08-24 03:16:30,33.46156,126.306507
볼락,2024-08-05 23:25:01,33.182006,126.493197
광어,2024-08-04 22:16:57,33.141669,126.521245
자바리,2024-12-21 03:38:03,33.438396,126.25992
자리돔,2024-06-17 20:46:27,33.10937,126.509673
갈돔,2024-04-16 19:38:29,33.44481,126.386352
자리돔,2024-12-26 11:34:38,33.313212,126.346509
우럭,2024-03-24 13:55:27,33.319084,126.332258
노래미,2024-03-01 15:07:13,33.406076,126.395715
홍바리,2024-10-26 01:16:40,33.443273,126.869394
미역치,2024-02-21 22:53:39,33.146405,126.525807
갈돔,2024-02-14 11:23:10,33.258203,126.584829
갈치,2024-12-13 01:36:31,33.657791,126.54726
전갱이,2024-04-19 15:04:03,33.409275,126.649633
자바리,2024-12-18 21:53:13,33.638624,126.638017
복섬,2024-11-19 19:27:20,33.336888,126.636739
